what,kind,bundleId,bundleVersion,description,time
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1489162244724
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.import",1489162244730
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1489162248361
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1489162255968
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.import",1489162255973
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1489162258833
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1489162270171
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.import",1489162270181
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1489162273345
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1489162292147
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.import",1489162292152
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1489162295021
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1489162302948
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.import",1489162302954
started,bundle,org.eclipse.jpt.jpa.db,2.0.0.v201105030000,"org.eclipse.jpt.jpa.db",1489162304204
started,bundle,org.eclipse.datatools.connectivity,1.2.4.v201202041105,"org.eclipse.datatools.connectivity",1489162304270
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1489162306090
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1489162325985
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.import",1489162325998
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1489162328986
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1489162338696
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.import",1489162338704
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1489162341539
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1489162348214
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.import",1489162348232
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1489162351682
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1489162358491
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.import",1489162358496
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1489162361257
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1489162368699
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.import",1489162368707
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1489162371325
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1489162383255
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.import",1489162383261
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1489162386796
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1489162402811
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.import",1489162402815
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1489162406845
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1489162414179
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.import",1489162414188
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1489162417072
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1489162423821
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.import",1489162423844
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1489162426586
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1489162438543
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.import",1489162438549
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1489162441575
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1489162455979
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.import",1489162455985
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1489162459798
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1489162478551
