what,kind,bundleId,bundleVersion,description,time
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1490016047299
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1490016064552
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1490016064824
activated,editor,org.eclipse.wst.html.ui,1.0.602.v201202091936,"org.eclipse.wst.html.core.htmlsource.source",1490016067492
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1490016101801
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1490016126672
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1490016132515
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1490016246398
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1490016253852
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1490016305576
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1490016331176
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1490016335667
opened,editor,org.eclipse.ui.editors,3.7.0.v20110928-1504,"org.eclipse.ui.DefaultTextEditor",1490016345825
activated,editor,org.eclipse.ui.editors,3.7.0.v20110928-1504,"org.eclipse.ui.DefaultTextEditor",1490016345842
activated,editor,org.eclipse.wst.html.ui,1.0.602.v201202091936,"org.eclipse.wst.html.core.htmlsource.source",1490016354179
closed,editor,org.eclipse.ui.editors,3.7.0.v20110928-1504,"org.eclipse.ui.DefaultTextEditor",1490016354179
activated,editor,org.eclipse.ui.browser,3.3.101.v20111019-1723,"org.eclipse.ui.browser.editor",1490016355311
activated,editor,org.eclipse.wst.html.ui,1.0.602.v201202091936,"org.eclipse.wst.html.core.htmlsource.source",1490016356731
closed,editor,org.eclipse.ui.browser,3.3.101.v20111019-1723,"org.eclipse.ui.browser.editor",1490016356731
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1490016389220
