what,kind,bundleId,bundleVersion,description,time
error,log,,,"Could not write file: C:\\Users\\xtphere\\Desktop\\FromMac\\CollectionOrder\\.classpath.",1490003501265
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1490003501624
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1490003504073
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1490003521326
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1490003532621
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.properties",1490003532621
started,bundle,org.eclipse.jst.ws.jaxws.dom.integration,1.0.101.v201201031437,"org.eclipse.jst.ws.jaxws.dom.integration",1490003534165
started,bundle,org.eclipse.jst.ws.jaxws.dom.ui,1.0.0.v201004171919,"org.eclipse.jst.ws.jaxws.dom.ui",1490003534181
started,bundle,org.eclipse.jst.servlet.ui,1.1.502.v201202011054,"org.eclipse.jst.servlet.ui",1490003534321
started,bundle,org.eclipse.jst.j2ee.ejb,1.1.505.v201202020200,"org.eclipse.jst.j2ee.ejb",1490003534384
started,bundle,org.eclipse.jst.j2ee.jca,1.1.501.v201111030500,"org.eclipse.jst.j2ee.jca",1490003534415
started,bundle,org.eclipse.jst.jee.ejb,1.0.301.v201007070821,"org.eclipse.jst.jee.ejb",1490003534493
started,bundle,org.eclipse.jst.jee.web,1.0.301.v201007070907,"org.eclipse.jst.jee.web",1490003534555
started,bundle,org.eclipse.xsd,2.7.1.v20120130-0943,"org.eclipse.xsd",1490003534852
executed,command,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.edit.text.java.copy.qualified.name",1490003569328
activated,editor,org.eclipse.wst.html.ui,1.0.602.v201202091936,"org.eclipse.wst.html.core.htmlsource.source",1490003601526
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1490003602602
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1490003613086
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1490003710185
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.properties",1490003710185
activated,editor,org.eclipse.wst.html.ui,1.0.602.v201202091936,"org.eclipse.wst.html.core.htmlsource.source",1490003718734
opened,editor,org.eclipse.ui.editors,3.7.0.v20110928-1504,"org.eclipse.ui.DefaultTextEditor",1490003718905
activated,editor,org.eclipse.ui.editors,3.7.0.v20110928-1504,"org.eclipse.ui.DefaultTextEditor",1490003718936
closed,editor,org.eclipse.wst.html.ui,1.0.602.v201202091936,"org.eclipse.wst.html.core.htmlsource.source",1490003718936
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1490003720294
started,bundle,com.jformdesigner,6.0.0,"com.jformdesigner",1490003736003
started,bundle,org.eclipse.jpt.jpa.db,2.0.0.v201105030000,"org.eclipse.jpt.jpa.db",1490003739700
started,bundle,org.eclipse.datatools.connectivity,1.2.4.v201202041105,"org.eclipse.datatools.connectivity",1490003739747
opened,editor,org.eclipse.wst.html.ui,1.0.602.v201202091936,"org.eclipse.wst.html.core.htmlsource.source",1490003740230
activated,editor,org.eclipse.wst.html.ui,1.0.602.v201202091936,"org.eclipse.wst.html.core.htmlsource.source",1490003740262
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1490003842161
started,bundle,org.eclipse.jst.server.generic.core,1.0.700.v20101219,"org.eclipse.jst.server.generic.core",1490003842192
started,bundle,org.eclipse.jst.server.preview.adapter,1.1.100.v20100308,"org.eclipse.jst.server.preview.adapter",1490003842192
error,log,,,"C:\\Users\\xtphere\\Desktop\\FromMac\\CollectionOrder\\WebContent\\WEB-INF\\lib\\._ant-1.10.1.jar",1490003844719
error,log,,,"C:\\Users\\xtphere\\Desktop\\FromMac\\CollectionOrder\\WebContent\\WEB-INF\\lib\\._ant-commons-logging-1.10.1.jar",1490003844735
error,log,,,"C:\\Users\\xtphere\\Desktop\\FromMac\\CollectionOrder\\WebContent\\WEB-INF\\lib\\._ant-launcher-1.10.1.jar",1490003844735
error,log,,,"C:\\Users\\xtphere\\Desktop\\FromMac\\CollectionOrder\\WebContent\\WEB-INF\\lib\\._commons-logging-1.2-javadoc.jar",1490003844750
error,log,,,"C:\\Users\\xtphere\\Desktop\\FromMac\\CollectionOrder\\WebContent\\WEB-INF\\lib\\._commons-logging-1.2.jar",1490003844766
error,log,,,"C:\\Users\\xtphere\\Desktop\\FromMac\\CollectionOrder\\WebContent\\WEB-INF\\lib\\._commons-logging-api-1.0.4.jar",1490003844782
error,log,,,"C:\\Users\\xtphere\\Desktop\\FromMac\\CollectionOrder\\WebContent\\WEB-INF\\lib\\._hibernate-3.0.1.jar",1490003844782
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1490003845920
started,bundle,org.eclipse.jst.server.tomcat.ui,1.1.200.v20100418,"org.eclipse.jst.server.tomcat.ui",1490003845983
opened,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1490003847153
started,bundle,org.eclipse.ui.browser,3.3.101.v20111019-1723,"org.eclipse.ui.browser",1490003848527
opened,editor,org.eclipse.ui.browser,3.3.101.v20111019-1723,"org.eclipse.ui.browser.editor",1490003848729
activated,editor,org.eclipse.ui.browser,3.3.101.v20111019-1723,"org.eclipse.ui.browser.editor",1490003848761
activated,editor,org.eclipse.wst.html.ui,1.0.602.v201202091936,"org.eclipse.wst.html.core.htmlsource.source",1490003860151
activated,editor,org.eclipse.ui.browser,3.3.101.v20111019-1723,"org.eclipse.ui.browser.editor",1490004042671
